,Unnamed: 0,Company,TypeName,Inches,Ram,OpSys,Weight,Price,processor_speed,processor_series,cpu_brand,full_hd,touchscreen,panel_type,screen_width,screen_height,gpu_brand,gpu_series,gpu_model,ssd_gb,hdd_gb,is_flash_storage
1074,1103,HP,Workstation,17.3,8,Windows 7,3,154459,2.6,Core i7,Intel,1,0,1,1920,1080,AMD,FirePro W6150M,W6150M,0,1024,0
1075,1104,Lenovo,Gaming,15.6,16,Windows 10,2,63883,2.8,Core i7,Intel,1,0,0,1920,1080,Nvidia,GeForce GTX,Ti,512,0,0
1076,1105,Dell,Ultrabook,12.5,8,Windows 7,2,75290,2.3,Core i5,Intel,0,0,0,1366,768,Intel,HD Graphics,520,256,0,0
1077,1106,MSI,Gaming,17.3,8,Windows 10,3,80516,2.6,Core i7,Intel,1,0,0,1920,1080,Nvidia,GeForce GTX,960M,128,1024,0
1078,1107,Lenovo,2 in 1 Convertible,15.6,4,Windows 10,2,46194,2.3,Core i5,Intel,1,1,1,1920,1080,Intel,HD Graphics,520,256,0,0
1079,1108,HP,Notebook,15.6,4,Windows 10,2,21205,2.5,A6-Series 9220,AMD,1,0,0,1920,1080,AMD,Radeon R4,R4,0,1024,0
1080,1109,Asus,Gaming,15.6,16,Windows 10,3,71342,2.6,Core i7,Intel,1,0,1,1920,1080,Nvidia,GeForce GTX,960M,128,1024,0
1081,1110,HP,Notebook,13.3,8,Windows 10,1,90523,1.1,Core M,Intel,0,1,0,3200,1800,Intel,HD Graphics,515,256,0,0
1082,1111,Dell,Notebook,15.6,4,Windows 7,2,40980,2.3,Core i5,Intel,0,0,0,1366,768,AMD,Radeon R5,M315,0,0,0
1083,1112,Lenovo,Notebook,15.6,4,Windows 10,2,22857,2.0,Core i3,Intel,0,0,0,1366,768,Intel,HD Graphics,520,128,0,0
1084,1113,HP,Ultrabook,13.3,8,Windows 10,1,104908,2.5,Core i7,Intel,1,0,0,1920,1080,Intel,HD Graphics,520,512,0,0
1085,1114,Lenovo,2 in 1 Convertible,10.1,4,Android,1,29251,1.4,Atom x5-Z8550,Intel,0,1,1,1920,1200,Intel,HD Graphics,400,0,0,1
1086,1115,Dell,Ultrabook,13.3,8,Windows 10,1,73473,2.4,Core i7,Intel,1,0,0,1920,1080,Intel,Iris Plus,640,256,0,0
1087,1116,Lenovo,Gaming,17.3,16,Windows 10,5,146519,2.7,Core i7,Intel,1,0,1,1920,1080,Nvidia,GeForce GTX,980M,256,0,0
1088,1117,Razer,Ultrabook,12.5,8,Windows 10,1,54825,2.5,Core i7,Intel,0,1,0,3840,2160,Intel,HD Graphics,520,256,0,0
1089,1118,Toshiba,Ultrabook,13.3,16,Windows 10,1,118601,2.7,Core i7,Intel,1,0,0,1920,1080,Intel,HD Graphics,620,512,0,0
1090,1119,Asus,Gaming,17.3,8,Windows 10,4,69929,2.6,Core i7,Intel,1,0,0,1920,1080,Nvidia,GeForce GTX,960M,128,1024,0
1091,1120,Vero,Notebook,13.3,4,Windows 10,1,10443,1.4,Atom X5-Z8350,Intel,1,0,0,1920,1080,Intel,HD Graphics,400,0,0,1
1092,1121,HP,Notebook,13.3,8,Windows 10,1,90043,2.3,Core i5,Intel,1,0,0,1920,1080,Intel,HD Graphics,520,256,0,0
1093,1122,HP,Notebook,14.0,8,Windows 7,1,80613,2.3,Core i5,Intel,1,0,0,1920,1080,Intel,HD Graphics,520,256,0,0
1094,1123,Dell,Notebook,15.6,4,Linux,2,27899,2.3,Core i5,Intel,0,0,0,1366,768,Intel,HD Graphics,520,0,0,0
1095,1124,Asus,Notebook,15.6,4,Windows 10,2,23177,2.4,Core i3,Intel,0,0,0,1366,768,Intel,HD Graphics,620,0,1024,0
1096,1125,Lenovo,2 in 1 Convertible,14.0,8,Windows 10,2,88924,2.5,Core i7,Intel,1,1,1,1920,1080,Intel,HD Graphics,520,256,0,0
1097,1126,Lenovo,2 in 1 Convertible,10.1,4,Windows 10,1,25521,1.4,Atom x5-Z8550,Intel,0,1,1,1920,1200,Intel,HD Graphics,400,0,0,1
1098,1127,HP,Ultrabook,12.5,8,Windows 7,1,100966,2.4,Core i5,Intel,0,0,0,1366,768,Intel,HD Graphics,520,256,0,0
1099,1128,Lenovo,Gaming,15.6,8,No OS,2,52694,2.5,Core i5,Intel,1,0,1,1920,1080,Nvidia,GeForce GTX,1060,128,1024,0
1100,1129,HP,Gaming,17.3,8,Windows 10,3,60153,2.3,Core i5,Intel,1,0,1,1920,1080,Nvidia,GeForce GTX,1060,128,1024,0
1101,1130,HP,Notebook,15.6,8,Windows 10,2,33513,2.7,Core i7,Intel,0,0,0,1366,768,Intel,HD Graphics,620,0,0,0
1102,1131,Lenovo,2 in 1 Convertible,14.0,8,Windows 7,2,109244,2.6,Core i7,Intel,1,1,1,1920,1080,Nvidia,Quadro M500M,M500M,512,0,0
1103,1132,Asus,Notebook,14.0,4,Windows 10,2,14812,1.1,Celeron Dual,Intel,0,0,0,1366,768,Intel,HD Graphics,500,0,0,1
1104,1133,HP,Ultrabook,15.6,8,Windows 10,2,40067,2.7,Core i7,Intel,1,0,0,1920,1080,Intel,HD Graphics,620,256,0,0
1105,1134,Acer,Notebook,15.6,4,Windows 10,2,32820,2.5,Core i5,Intel,1,0,0,1920,1080,Nvidia,GeForce 940MX,940MX,0,1024,0
1106,1135,Lenovo,Notebook,15.6,16,Windows 10,3,58555,2.5,Core i7,Intel,1,0,0,1920,1080,AMD,Radeon R7,M360,0,0,0
1107,1136,HP,Workstation,17.3,8,Windows 7,3,210424,2.6,Core i7,Intel,1,0,1,1920,1080,Nvidia,Quadro M3000M,M3000M,256,0,0
1108,1137,Dell,Notebook,15.6,8,Windows 10,3,41772,2.5,Core i5,Intel,0,0,0,1366,768,AMD,Radeon R7,M445,0,1024,0
1109,1138,MSI,Gaming,17.3,16,Windows 10,4,127819,2.7,Core i7,Intel,1,0,0,1920,1080,Nvidia,GeForce GTX,980M,256,1024,0
1110,1139,HP,Ultrabook,15.6,8,Windows 7,2,115709,2.5,Core i7,Intel,1,0,0,1920,1080,Intel,HD Graphics,520,256,0,0
1111,1140,Lenovo,2 in 1 Convertible,14.0,16,Windows 10,3,130003,2.6,Core i7,Intel,0,1,1,2560,1440,Intel,HD Graphics,520,512,0,0
1112,1141,MSI,Gaming,15.6,8,Windows 10,2,60888,2.8,Core i7,Intel,1,0,0,1920,1080,Nvidia,GeForce GTX,1050,128,1024,0
1113,1142,HP,2 in 1 Convertible,13.3,8,Windows 10,1,86793,2.4,Core i5,Intel,1,1,0,1920,1080,Intel,HD Graphics,520,256,0,0
1114,1143,HP,Workstation,15.6,8,Windows 7,3,118761,2.6,Core i7,Intel,1,0,1,1920,1080,Nvidia,Quadro M1000M,M1000M,256,0,0
1115,1144,HP,2 in 1 Convertible,13.3,8,Windows 10,1,95851,2.6,Core i7,Intel,0,1,0,2560,1440,Intel,HD Graphics,520,256,0,0
1116,1145,HP,Workstation,15.6,8,Windows 7,2,101179,2.6,Core i7,Intel,1,0,0,1920,1080,Nvidia,Quadro M1000M,M1000M,256,0,0
1117,1146,HP,Ultrabook,12.5,8,Windows 7,1,122381,2.5,Core i7,Intel,1,0,0,1920,1080,Intel,HD Graphics,520,256,0,0
1118,1147,Dell,Notebook,15.6,8,Windows 10,2,53807,2.7,Core i7,Intel,1,0,0,1920,1080,Nvidia,GeForce 940MX,940MX,256,0,0
1119,1148,HP,Notebook,15.6,8,Windows 7,2,84129,2.3,Core i5,Intel,1,0,0,1920,1080,Intel,HD Graphics,520,256,0,0
1120,1149,Lenovo,2 in 1 Convertible,14.0,8,Windows 10,1,124622,2.5,Core i7,Intel,0,1,1,2560,1440,Intel,HD Graphics,520,256,0,0
1121,1150,Lenovo,Notebook,15.6,4,No OS,2,18062,2.0,Core i3,Intel,0,0,0,1366,768,Intel,HD Graphics,520,0,1024,0
1122,1151,HP,Notebook,15.6,4,Windows 10,2,15824,1.8,E-Series 7110,AMD,0,0,0,1366,768,AMD,Radeon R2,,0,0,0
1123,1152,Lenovo,Notebook,15.6,8,No OS,2,31915,2.3,Core i5,Intel,1,0,0,1920,1080,AMD,Radeon R5,M330,0,1024,0
1124,1153,Dell,Gaming,15.6,8,Windows 10,3,63883,2.8,Core i7,Intel,1,0,0,1920,1080,Nvidia,GeForce GTX,1050Ti,0,1024,0
1125,1154,Dell,Notebook,15.6,8,Windows 10,2,119916,2.3,Core i5,Intel,0,1,1,3840,2160,Nvidia,GeForce 960M,960M,256,0,0
1126,1155,HP,Notebook,15.6,4,Windows 10,2,25515,2.5,A6-Series A6-9220,AMD,1,0,0,1920,1080,AMD,Radeon 520,520,256,0,0
1127,1156,MSI,Gaming,17.3,16,Windows 10,3,79536,2.8,Core i7,Intel,1,0,0,1920,1080,Nvidia,GeForce GTX,Ti,256,1024,0
1128,1157,Lenovo,Ultrabook,14.0,12,Windows 7,1,122491,2.6,Core i7,Intel,1,0,0,1920,1080,Intel,HD Graphics,520,512,0,0
1129,1158,Lenovo,Notebook,15.6,8,Windows 10,3,42011,2.3,Core i5,Intel,1,0,0,1920,1080,AMD,Radeon R5,M330,0,0,0
1130,1159,HP,2 in 1 Convertible,13.3,8,Windows 10,1,108744,2.6,Core i7,Intel,0,1,0,2560,1440,Intel,HD Graphics,520,512,0,0
1131,1160,Lenovo,Ultrabook,14.0,8,Windows 7,2,79867,2.6,Core i7,Intel,1,0,0,1920,1080,Intel,HD Graphics,520,256,0,0
1132,1161,MSI,Gaming,14.0,16,Windows 10,2,94252,2.6,Core i7,Intel,1,0,0,1920,1080,Nvidia,GeForce GTX,970M,256,1024,0
1133,1162,HP,Gaming,15.6,8,Windows 10,3,47899,2.8,Core i7,Intel,1,0,1,1920,1080,Nvidia,GeForce GTX,1050,0,1024,0
1134,1163,Lenovo,Notebook,15.6,8,Windows 10,2,24456,2.0,Core i3,Intel,0,0,0,1366,768,Intel,HD Graphics,520,0,1024,0
1135,1164,HP,Notebook,15.6,4,No OS,2,25414,2.3,Core i5,Intel,0,0,0,1366,768,Intel,HD Graphics,520,0,0,0
1136,1165,Dell,Gaming,15.6,8,Windows 10,3,79813,2.8,Core i7,Intel,0,0,0,3840,2160,Nvidia,GeForce GTX,Ti,128,1024,0
1137,1166,Lenovo,Notebook,15.6,8,Windows 10,2,74059,2.5,Core i5,Intel,1,0,1,1920,1080,Intel,HD Graphics,620,256,0,0
1138,1167,Lenovo,Notebook,15.6,4,Windows 10,2,24935,2.0,Core i3,Intel,1,0,0,1920,1080,Nvidia,GeForce 920MX,,0,1024,0
1139,1168,HP,Notebook,14.0,2,Windows 10,1,13267,1.6,Celeron Dual,Intel,0,0,0,1366,768,Intel,HD Graphics,400,0,0,1
1140,1169,MSI,Gaming,15.6,8,Windows 10,2,44702,2.7,Core i7,Intel,1,0,1,1920,1080,Nvidia,GeForce GTX,1050,0,1024,0
1141,1170,HP,Notebook,15.6,8,Windows 10,2,36177,2.5,Core i7,Intel,1,0,0,1920,1080,Intel,HD Graphics,520,256,0,0
1142,1171,HP,Notebook,15.6,16,Windows 10,2,61752,1.8,Core i7,Intel,1,0,0,1920,1080,Intel,UHD Graphics,620,512,0,0
1143,1172,Asus,Notebook,15.6,4,Windows 10,2,19660,1.6,Celeron Dual,Intel,0,0,0,1366,768,Intel,HD Graphics,,0,0,0
1144,1173,Lenovo,Notebook,15.6,4,No OS,2,21205,2.3,Core i5,Intel,0,0,0,1366,768,Intel,HD Graphics,520,0,0,0
1145,1174,Lenovo,Notebook,15.6,8,No OS,2,37776,2.7,Core i7,Intel,1,0,0,1920,1080,Nvidia,GeForce 940MX,940MX,0,1024,0
1146,1175,Asus,Notebook,14.0,4,Windows 10,2,40972,2.4,Core i3,Intel,1,0,0,1920,1080,Intel,HD Graphics,620,256,0,0
1147,1176,Lenovo,Notebook,15.6,4,Windows 7,2,43956,2.5,Core i7,Intel,1,0,0,1920,1080,Intel,HD Graphics,520,0,0,0
1148,1177,Lenovo,Gaming,15.6,16,Windows 10,3,69530,2.6,Core i7,Intel,1,0,1,1920,1080,Nvidia,GeForce GTX,960,512,0,0
1149,1178,MSI,Gaming,15.6,16,Windows 10,2,114732,2.6,Core i7,Intel,1,0,0,1920,1080,Nvidia,GeForce GTX,970M,128,1024,0
1150,1179,HP,Notebook,15.6,4,Windows 10,2,34632,2.3,Core i3,Intel,0,0,0,1366,768,Intel,HD Graphics,520,0,0,0
1151,1180,Lenovo,2 in 1 Convertible,14.0,8,Windows 10,1,87219,2.3,Core i5,Intel,0,1,1,2560,1440,Intel,HD Graphics,520,256,0,0
1152,1181,Lenovo,Ultrabook,15.6,6,Windows 10,2,44276,2.7,Core i7,Intel,1,0,0,1920,1080,Nvidia,GeForce 920M,920M,256,0,0
1153,1182,Dell,Notebook,15.6,8,Linux,2,47686,2.7,Core i7,Intel,1,0,0,1920,1080,Nvidia,GeForce GT,940MX,256,0,0
1154,1183,Acer,Notebook,15.6,4,Windows 10,2,17742,2.0,Celeron Dual,Intel,0,0,0,1366,768,Intel,HD Graphics,500,0,0,0
1155,1184,HP,Notebook,15.6,6,Windows 10,2,42571,2.6,Core i7,Intel,1,0,1,1920,1080,Nvidia,GeForce GTX,960M,0,1024,0
1156,1185,Asus,Gaming,15.6,8,Windows 10,3,48432,2.6,Core i7,Intel,1,0,1,1920,1080,Nvidia,GeForce GTX,960M,256,1024,0
1157,1186,Dell,2 in 1 Convertible,15.6,16,Windows 10,2,62817,2.7,Core i7,Intel,1,1,0,1920,1080,Intel,HD Graphics,620,512,0,0
1158,1187,Acer,Notebook,15.6,4,Windows 10,2,36816,2.5,Core i5,Intel,1,0,0,1920,1080,Nvidia,GeForce 940MX,940MX,256,0,0
1159,1188,Dell,Ultrabook,13.3,8,Linux,1,58555,2.4,Core i5,Intel,0,1,0,3200,1800,Intel,HD Graphics,520,256,0,0
1160,1189,Acer,Gaming,17.3,16,Windows 10,4,138475,2.8,Core i7,Intel,1,0,1,1920,1080,Nvidia,GeForce GTX,1070,256,1024,0
1161,1190,Lenovo,Gaming,15.6,8,Windows 10,2,43636,2.5,Core i5,Intel,1,0,1,1920,1080,Nvidia,GeForce GTX,1050,0,1024,0
1162,1191,Samsung,2 in 1 Convertible,12.3,4,Chrome OS,1,35112,2.0,Cortex A72&A53,Samsung,0,1,1,2400,1600,ARM,Mali T860,MP4,0,0,1
1163,1192,HP,Notebook,15.6,4,Windows 10,2,25841,2.5,Core i5,Intel,0,0,0,1366,768,Intel,HD Graphics,620,0,0,0
1164,1193,Apple,Ultrabook,12.0,8,Mac OS X,1,61965,1.1,Core M,Intel,0,0,1,2304,1440,Intel,HD Graphics,5300,0,0,1
1165,1194,Dell,2 in 1 Convertible,13.3,8,Windows 10,2,63883,2.5,Core i5,Intel,1,1,1,1920,1080,Intel,HD Graphics,620,256,0,0
1166,1195,HP,Notebook,15.6,12,Windows 10,2,70703,2.8,Core i7,Intel,1,0,1,1920,1080,Nvidia,GeForce GTX,1050,128,1024,0
1167,1196,Lenovo,Notebook,15.6,4,No OS,2,19607,2.0,Core i3,Intel,0,0,0,1366,768,AMD,Radeon R5,M430,0,1024,0
1168,1197,Asus,Gaming,17.3,16,Windows 10,4,114552,2.6,Core i7,Intel,1,0,1,1920,1080,Nvidia,GeForce GTX,980M,512,1024,0
1169,1198,Acer,Notebook,15.6,4,Linux,2,14492,2.0,Celeron Dual,Intel,0,0,0,1366,768,Intel,HD Graphics,500,0,1024,0
1170,1199,MSI,Gaming,17.3,16,Windows 10,2,109165,2.8,Core i7,Intel,1,0,0,1920,1080,Nvidia,GeForce GTX,1060,256,1024,0
1171,1200,Dell,Notebook,15.6,4,Windows 10,2,26587,2.0,Core i3,Intel,0,0,0,1366,768,AMD,Radeon R7,M440,128,0,0
1172,1201,Lenovo,Notebook,15.6,8,No OS,2,33513,2.5,Core i7,Intel,0,0,0,1366,768,Nvidia,GeForce 920MX,920MX,0,0,0
1173,1203,Dell,Ultrabook,13.3,16,Windows 10,1,142790,2.7,Core i7,Intel,0,1,0,3200,1800,Intel,HD Graphics,620,512,0,0
1174,1204,Asus,Gaming,15.6,8,Windows 10,2,62284,2.6,Core i7,Intel,1,0,0,1920,1080,Nvidia,GeForce GTX,1060,0,1024,0
1175,1205,Dell,Notebook,15.6,8,Windows 10,2,47366,2.5,Core i5,Intel,1,0,0,1920,1080,AMD,Radeon R7,M445,256,0,0
1176,1206,HP,Notebook,15.6,8,Windows 10,2,30849,2.5,Core i5,Intel,0,0,0,1366,768,Intel,HD Graphics,620,256,0,0
1177,1207,Lenovo,Notebook,15.6,4,Windows 10,2,15931,2.2,E-Series 9000,AMD,0,0,0,1366,768,AMD,Radeon R2,,0,0,0
1178,1208,Acer,Notebook,17.3,8,Windows 10,3,33513,2.0,Core i3,Intel,0,0,0,1600,900,Nvidia,GeForce 940MX,940MX,0,1024,0
1179,1209,Asus,Gaming,15.6,16,Windows 10,2,130483,2.8,Core i7,Intel,1,0,0,1920,1080,Nvidia,GeForce GTX,1070,256,1024,0
1180,1210,Apple,Ultrabook,12.0,8,Mac OS X,1,68145,1.2,Core M,Intel,0,0,1,2304,1440,Intel,HD Graphics,515,0,0,1
1181,1211,Asus,Notebook,15.6,16,Windows 10,2,93187,2.8,Core i7,Intel,1,0,0,1920,1080,Nvidia,GeForce GTX,1060,128,1024,0
1182,1212,MSI,Gaming,17.3,16,Windows 10,2,103842,2.6,Core i7,Intel,1,0,1,1920,1080,Nvidia,GeForce GTX,1060,256,1024,0
1183,1213,Dell,2 in 1 Convertible,15.6,8,Windows 10,2,53227,2.5,Core i5,Intel,1,1,1,1920,1080,Intel,HD Graphics,620,256,0,0
1184,1214,Asus,Gaming,17.3,16,Windows 10,3,103843,2.8,Core i7,Intel,1,0,0,1920,1080,Nvidia,GeForce GTX,1060,256,1024,0
1185,1215,Acer,Netbook,11.6,2,Chrome OS,1,9271,1.5,Celeron Dual,Intel,0,0,0,1366,768,Intel,HD Graphics,,32,0,0
1186,1216,Acer,Notebook,17.3,4,Windows 10,3,31861,2.0,Core i3,Intel,0,0,0,1600,900,Nvidia,GeForce 940MX,940MX,0,1024,0
1187,1217,Lenovo,Notebook,17.3,8,No OS,3,28718,2.5,Core i5,Intel,0,0,0,1600,900,Intel,HD Graphics,620,0,1024,0
1188,1218,Lenovo,Gaming,15.6,8,Windows 10,3,67772,2.6,Core i7,Intel,1,0,1,1920,1080,Nvidia,GeForce GTX,960<U+039C>,128,1024,0
1189,1219,Acer,2 in 1 Convertible,14.0,8,Windows 10,1,61219,1.3,Core i7,Intel,1,1,1,1920,1080,Intel,HD Graphics,615,256,0,0
1190,1220,Lenovo,Notebook,15.6,8,Windows 10,2,81465,2.6,Core i7,Intel,1,0,1,1920,1080,Intel,HD Graphics,520,256,0,0
1191,1221,MSI,Gaming,15.6,8,Windows 10,2,78647,2.6,Core i7,Intel,1,0,0,1920,1080,Nvidia,GeForce GTX,1060,128,1024,0
1192,1222,HP,Notebook,15.6,6,Windows 10,2,28185,2.7,A12-Series 9720P,AMD,1,0,0,1920,1080,AMD,Radeon 530,530,0,1024,0
1193,1223,Dell,Ultrabook,12.5,8,Windows 7,1,91288,2.4,Core i5,Intel,1,1,0,1920,1080,Intel,HD Graphics,520,256,0,0
1194,1224,Dell,2 in 1 Convertible,15.0,4,Windows 10,2,27120,2.4,Core i3,Intel,1,1,0,1920,1080,Intel,HD Graphics,620,0,0,0
1195,1225,Asus,Notebook,15.6,4,Windows 10,3,16464,1.6,Pentium Quad,Intel,0,0,0,1366,768,Intel,HD Graphics,405,0,1024,0
1196,1226,Dell,Ultrabook,13.3,8,Windows 10,1,78695,2.7,Core i7,Intel,0,1,0,3200,1800,Intel,HD Graphics,620,256,0,0
1197,1227,Dell,Notebook,15.6,4,Linux,2,27805,2.5,Core i5,Intel,0,0,0,1366,768,Intel,HD Graphics,520,0,1024,0
1198,1228,Lenovo,Gaming,15.6,16,Windows 10,3,54825,2.6,Core i7,Intel,1,1,1,1920,1080,Nvidia,GeForce GTX,960M,128,1024,0
1199,1229,MSI,Gaming,15.6,8,Windows 10,2,61219,2.8,Core i7,Intel,1,0,0,1920,1080,Nvidia,GeForce GTX,1050,128,1024,0
1200,1230,Lenovo,Netbook,12.5,16,Windows 10,1,87912,2.5,Core i7,Intel,1,1,1,1920,1080,Intel,HD Graphics,520,512,0,0
1201,1231,Razer,Gaming,14.0,16,Windows 10,2,186427,2.8,Core i7,Intel,1,0,0,1920,1080,Nvidia,GeForce GTX,1060,1,0,0
1202,1232,Dell,Notebook,15.6,8,Windows 10,2,24989,2.4,Core i3,Intel,0,1,0,1366,768,Intel,HD Graphics,620,0,1024,0
1203,1233,MSI,Gaming,17.3,16,Windows 10,3,85141,2.8,Core i7,Intel,1,0,0,1920,1080,Nvidia,GeForce GTX,1060,256,1024,0
1204,1234,Apple,Ultrabook,11.6,4,Mac OS X,1,51096,1.6,Core i5,Intel,0,0,0,1366,768,Intel,HD Graphics,6000,0,0,1
1205,1235,HP,Notebook,15.6,4,Windows 10,2,25468,2.0,Core i3,Intel,1,0,0,1920,1080,Intel,HD Graphics,520,0,1024,0
1206,1236,HP,Ultrabook,14.0,8,Windows 7,2,117120,2.5,Core i7,Intel,0,0,0,2560,1440,Intel,HD Graphics,520,256,0,0
1207,1237,Dell,Notebook,15.6,4,Windows 7,2,39267,2.3,Core i5,Intel,0,0,0,1366,768,Intel,HD Graphics,520,0,0,0
1208,1238,MSI,Gaming,15.6,8,Windows 10,2,62284,2.6,Core i7,Intel,1,0,0,1920,1080,Nvidia,GeForce GTX,960M,128,1024,0
1209,1239,Lenovo,Notebook,13.3,16,Windows 10,1,79867,2.7,Core i7,Intel,1,0,1,1920,1080,Intel,HD Graphics,620,512,0,0
1210,1240,Lenovo,Notebook,15.6,6,Windows 10,2,31839,3.6,A12-Series 9720P,AMD,1,0,0,1920,1080,AMD,Radeon 530,530,256,0,0
1211,1241,Asus,Ultrabook,13.3,8,Windows 10,1,68198,2.5,Core i7,Intel,1,0,0,1920,1080,Intel,HD Graphics,520,256,0,0
1212,1242,Acer,Notebook,15.6,4,Linux,2,19277,2.0,Core i3,Intel,0,0,0,1366,768,Intel,HD Graphics,520,0,0,0
1213,1243,Dell,2 in 1 Convertible,17.3,16,Windows 10,3,95851,2.7,Core i7,Intel,1,1,0,1920,1080,Nvidia,GeForce 940MX,940MX,512,0,0
1214,1244,HP,Notebook,14.0,4,Windows 7,2,58607,2.3,Core i5,Intel,1,0,0,1920,1080,Intel,HD Graphics,520,256,0,0
1215,1246,Dell,Notebook,14.0,4,Windows 10,2,46620,2.5,Core i5,Intel,0,0,0,1366,768,Intel,HD Graphics,620,0,0,0
1216,1247,Asus,Gaming,15.6,16,Windows 10,2,123876,2.6,Core i7,Intel,1,0,1,1920,1080,Nvidia,GeForce GTX,1070,256,1024,0
1217,1248,Lenovo,Notebook,15.6,8,No OS,2,30529,2.5,Core i5,Intel,1,0,1,1920,1080,Intel,HD Graphics,620,256,0,0
1218,1249,Dell,2 in 1 Convertible,13.3,8,Windows 10,1,96597,1.2,Core i5,Intel,0,1,0,3200,1800,Intel,HD Graphics,615,256,0,0
1219,1250,Dell,Notebook,15.6,4,Linux,2,17263,1.6,Pentium Quad,Intel,0,0,0,1366,768,Intel,HD Graphics,,0,0,0
1220,1251,HP,Notebook,15.6,4,Windows 10,2,21259,2.5,A6-Series 9220,AMD,0,0,0,1366,768,AMD,Radeon R4,,0,0,0
1221,1252,Lenovo,Notebook,15.6,6,Windows 10,2,30316,2.3,Core i3,Intel,1,0,0,1920,1080,Nvidia,GeForce 920MX,920MX,128,0,0
1222,1253,Lenovo,Notebook,14.0,8,Windows 10,2,57116,2.3,Core i5,Intel,1,0,1,1920,1080,Intel,HD Graphics,520,256,0,0
1223,1254,Dell,Notebook,15.6,4,Windows 10,2,23656,1.6,Pentium Quad,Intel,0,0,0,1366,768,Intel,HD Graphics,,0,0,0
1224,1255,Asus,Notebook,15.6,4,Windows 10,2,18062,1.1,Celeron Dual,Intel,0,0,0,1366,768,Intel,HD Graphics,500,0,1024,0
1225,1256,Asus,Gaming,17.3,16,Windows 10,4,101232,2.6,Core i7,Intel,1,0,1,1920,1080,Nvidia,GeForce GTX,970M,128,1024,0
1226,1257,Dell,Notebook,15.6,4,Windows 10,2,26107,2.0,Core i3,Intel,0,0,0,1366,768,Intel,HD Graphics,520,0,0,0
1227,1258,Lenovo,Notebook,15.6,8,Windows 7,2,47686,2.5,Core i7,Intel,1,0,0,1920,1080,AMD,Radeon R5,M330,0,0,0
1228,1259,MSI,Gaming,15.6,8,Windows 10,2,65481,2.6,Core i7,Intel,1,0,0,1920,1080,Nvidia,GeForce GTX,960M,128,1024,0
1229,1260,Lenovo,2 in 1 Convertible,14.0,4,Windows 10,2,44383,2.3,Core i5,Intel,1,1,0,1920,1080,Intel,HD Graphics,520,128,0,0
1230,1261,Asus,Ultrabook,13.3,8,Windows 10,1,38841,0.9,Core M,Intel,1,0,1,1920,1080,Intel,HD Graphics,515,512,0,0
1231,1262,Dell,Notebook,15.6,6,Windows 10,2,24456,2.4,Core i3,Intel,0,0,0,1366,768,Intel,HD Graphics,620,0,1024,0
1232,1263,Acer,Notebook,15.6,4,Linux,2,15398,1.6,Celeron Dual,Intel,0,0,0,1366,768,Intel,HD Graphics,400,0,0,0
1233,1264,Dell,Notebook,15.6,2,Windows 10,2,20193,1.6,Celeron Dual,Intel,0,0,0,1366,768,Intel,HD Graphics,,0,0,0
1234,1265,Lenovo,Notebook,15.6,8,Windows 10,3,47899,2.6,Core i7,Intel,1,0,1,1920,1080,Nvidia,GeForce GTX,960M,0,1024,0
1235,1266,HP,Notebook,15.6,6,Windows 10,2,29303,2.9,A9-Series 9410,AMD,1,0,0,1920,1080,AMD,Radeon R7,M440,0,0,0
1236,1267,Dell,Notebook,15.6,8,Linux,2,42943,2.7,Core i7,Intel,0,0,0,1366,768,AMD,Radeon R5,M430,0,1024,0
1237,1268,HP,Netbook,11.6,2,Windows 10,1,11136,1.6,Celeron Dual,Intel,0,0,0,1366,768,Intel,HD Graphics,400,0,0,1
1238,1269,Asus,Notebook,15.6,4,Windows 10,2,38379,2.5,Core i7,Intel,0,0,0,1366,768,Nvidia,GeForce 920M,920M,0,0,0
1239,1270,Lenovo,2 in 1 Convertible,14.0,4,Windows 10,2,33993,2.5,Core i7,Intel,1,1,1,1920,1080,Intel,HD Graphics,520,128,0,0
1240,1271,Lenovo,2 in 1 Convertible,13.3,16,Windows 10,1,79867,2.5,Core i7,Intel,0,1,1,3200,1800,Intel,HD Graphics,520,512,0,0
1241,1272,Lenovo,Notebook,14.0,2,Windows 10,2,12201,1.6,Celeron Dual,Intel,0,0,0,1366,768,Intel,HD Graphics,,0,0,1
1242,1273,HP,Notebook,15.6,6,Windows 10,2,40706,2.5,Core i7,Intel,0,0,0,1366,768,AMD,Radeon R5,M330,0,1024,0
1243,1274,Asus,Notebook,15.6,4,Windows 10,2,19660,1.6,Celeron Dual,Intel,0,0,0,1366,768,Intel,HD Graphics,,0,0,0
1244,1275,Asus,Ultrabook,13.3,8,Windows 10,1,38841,0.9,Core M,Intel,1,0,1,1920,1080,Intel,HD Graphics,515,512,0,0
1245,1276,Dell,Notebook,15.6,6,Windows 10,2,24456,2.4,Core i3,Intel,0,0,0,1366,768,Intel,HD Graphics,620,0,1024,0
1246,1277,Acer,Notebook,15.6,4,Linux,2,15398,1.6,Celeron Dual,Intel,0,0,0,1366,768,Intel,HD Graphics,400,0,0,0
1247,1278,Dell,Notebook,15.6,2,Windows 10,2,20193,1.6,Celeron Dual,Intel,0,0,0,1366,768,Intel,HD Graphics,,0,0,0
